"Lambda2","Q","U:0","U:1","U:2","epsilon","k","nut","p","vorticity:0","vorticity:1","vorticity:2","yPlus","Points:0","Points:1","Points:2"
431.87,-577.91,31.787,-0.092836,-2.4285,0.0011868,0.006035,7.3606e-05,-50.673,-2.0204,5.933,-3.6313,0,0.33,0.28295,0.16237
524.54,-698.03,31.762,-0.11683,-2.557,0.00162,0.0060891,6.7483e-05,-50.913,-5.5687,5.0796,-3.3808,0,0.33,0.28294,0.1577
558.56,-724.52,31.751,-0.046557,-2.5702,0.0016913,0.0061116,6.6157e-05,-51.225,2.7289,4.8352,-7.2087,0,0.33,0.27983,0.15759
539.13,-687.55,31.643,0.15728,-2.7324,0.0021584,0.0061698,6.2721e-05,-52.009,14.512,6.3344,-13.428,0,0.33,0.27083,0.15748
483.01,-625.28,31.61,0.2261,-2.7665,0.002316,0.0061918,7.015e-05,-52.26,4.9872,6.3411,-8.4067,0,0.33,0.26777,0.15748
417.79,-558.67,31.753,0.035042,-2.4761,0.0012756,0.006087,6.6732e-05,-51.212,15.684,6.1272,-11.427,0,0.33,0.27677,0.16244
465.02,-611.01,31.744,0.033376,-2.517,0.0014153,0.0060992,6.527e-05,-51.295,14.686,6.2027,-11.463,0,0.33,0.27678,0.1609
565.87,-729.23,31.726,0.02406,-2.6029,0.0017626,0.0061406,6.25e-05,-51.46,12.317,5.3001,-11.862,0,0.33,0.27678,0.1578
344.36,-441.3,31.874,-0.059182,-1.7727,0.00045846,0.0060396,8.3227e-05,-48.665,-7.9115,2.7122,0.20571,0,0.33,0.28889,0.19187
255.86,-312.11,31.86,-0.11586,-1.8297,0.00042736,0.0060379,8.108e-05,-48.429,-20.971,2.1516,2.9163,0,0.33,0.29195,0.19186
233.46,-315.45,31.858,0.053053,-1.9015,0.00046515,0.0060445,9.7206e-05,-49.631,4.0716,5.5527,-4.277,0,0.33,0.27985,0.18715
213.17,-293.76,31.864,0.06006,-1.8724,0.00045,0.0060536,9.9674e-05,-49.545,5.5046,5.1203,-4.2503,0,0.33,0.27981,0.18874
215.59,-296.16,31.861,0.010327,-1.8806,0.00046139,0.0060379,0.00010202,-49.386,-0.66253,5.2703,-2.7198,0,0.33,0.28288,0.18718
198.45,-275.49,31.868,0.018101,-1.8521,0.00044693,0.0060408,0.00010562,-49.304,0.69465,5.0417,-2.788,0,0.33,0.28284,0.18876
171.1,-254.24,31.874,0.06665,-1.8163,0.00042921,0.0061201,0.00010569,-49.373,7.8331,2.2119,-4.3248,0,0.33,0.27978,0.19185
159.79,-237.98,31.877,0.027048,-1.7978,0.00042749,0.0060891,0.0001142,-49.135,3.3721,2.2954,-2.9886,0,0.33,0.28282,0.19186
146.56,-233.32,31.865,0.10572,-1.8228,0.00043355,0.0062073,9.7227e-05,-49.522,14.934,-0.61647,-6.0314,0,0.33,0.27674,0.19337
224.2,-308.42,31.855,0.10164,-1.9074,0.00046133,0.0060758,9.1215e-05,-49.789,11.178,5.4459,-6.1176,0,0.33,0.27676,0.1887
251.14,-335.41,31.848,0.095761,-1.9367,0.00047682,0.0060607,8.926e-05,-49.885,9.9268,5.916,-6.2697,0,0.33,0.27677,0.18708
225.6,-311.95,31.823,0.23513,-1.9872,0.00049264,0.00619,9.4778e-05,-50.277,10.647,2.8035,-4.9714,0,0.33,0.26759,0.19173
170.24,-250.95,31.835,0.18905,-1.9549,0.00047152,0.0061809,9.3464e-05,-50.065,15.436,2.7032,-6.8192,0,0.33,0.27063,0.19173
169.83,-257.23,31.865,0.10651,-1.8504,0.00043993,0.0061556,9.5682e-05,-49.611,13.748,2.2108,-6.0683,0,0.33,0.27674,0.19183
392.08,-569.38,31.855,-0.71218,-2.7857,0.0011747,0.0061458,7.5569e-05,-48.996,-1.4659,-0.47898,-4.8785,0,0.33,0.30744,0.14956
389.66,-564.97,31.852,-0.69429,-2.749,0.0010579,0.0061304,7.5543e-05,-48.942,-2.9706,-0.81376,-5.0638,0,0.33,0.30744,0.15109
592.99,-779.09,31.846,-0.79697,-2.517,0.00070786,0.0060444,6.2312e-05,-47.939,12.766,1.4017,-4.0821,0,0.33,0.31653,0.15469
516.66,-699.29,31.846,-0.75071,-2.5968,0.00079428,0.0060711,6.8297e-05,-48.231,5.6038,0.18343,-1.6643,0,0.33,0.31349,0.15449
591.84,-777.7,31.846,-0.77416,-2.4823,0.00066994,0.0060314,6.244e-05,-47.887,12.358,1.2599,-4.4785,0,0.33,0.31653,0.15625
510.03,-688.53,31.845,-0.7278,-2.561,0.0007427,0.0060586,6.882e-05,-48.169,5.3083,0.35511,-2.2758,0,0.33,0.31348,0.15609
378.41,-542.89,31.844,-0.65457,-2.6769,0.00088105,0.0061154,7.6522e-05,-48.832,-4.6562,-1.2222,-5.3743,0,0.33,0.30745,0.15414
368.09,-525.88,31.841,-0.6339,-2.6413,0.00081046,0.0061056,7.7628e-05,-48.776,-4.7904,-0.94699,-5.4918,0,0.33,0.30744,0.15569
338.65,-487.67,31.767,-0.39157,-2.6254,0.00084069,0.0060621,7.1141e-05,-49.839,-17.331,3.4457,-5.5874,0,0.33,0.29504,0.15783
315.9,-438.67,31.82,-0.52488,-2.5576,0.00063982,0.0060742,8.368e-05,-48.861,-4.3528,1.3637,-7.2888,0,0.33,0.3044,0.16041
295.95,-423.19,31.802,-0.4707,-2.5663,0.00064123,0.0060641,8.3076e-05,-49.089,-7.1155,1.806,-7.1933,0,0.33,0.30129,0.16083
296.48,-418.43,31.82,-0.50922,-2.5243,0.00059487,0.0060707,8.573e-05,-48.803,-3.4861,1.2275,-7.1929,0,0.33,0.30439,0.16195
277.97,-403.3,31.803,-0.45639,-2.532,0.00059658,0.0060593,8.5134e-05,-49.027,-6.5427,1.7061,-6.9882,0,0.33,0.30129,0.16237
353.55,-492.83,31.821,-0.56048,-2.6255,0.00074914,0.0060951,7.9102e-05,-48.975,-5.5637,-0.10488,-7.4807,0,0.33,0.30439,0.15738
330.84,-469.87,31.801,-0.50399,-2.6363,0.00075234,0.0060861,7.8823e-05,-49.218,-8.1973,0.67738,-7.8571,0,0.33,0.30129,0.15775
494.25,-664.74,31.844,-0.70514,-2.5256,0.00069744,0.0060536,6.9901e-05,-48.107,5.6943,0.9077,-2.6811,0,0.33,0.31347,0.15769
578.8,-759.65,31.847,-0.75135,-2.4477,0.00063722,0.0060263,6.3048e-05,-47.832,12.375,1.5348,-4.7999,0,0.33,0.31653,0.15781
303.51,-432.53,31.835,-0.55748,-2.5042,0.00059644,0.0060817,8.5459e-05,-48.532,-2.5767,0.83342,-5.9904,0,0.33,0.30743,0.16192
322.89,-456.06,31.836,-0.5746,-2.5378,0.00064079,0.006082,8.3143e-05,-48.595,-3.5957,0.90626,-5.9713,0,0.33,0.30744,0.16036
355.21,-503.29,31.838,-0.61335,-2.6062,0.00074844,0.0061043,7.9321e-05,-48.717,-4.759,-0.31382,-5.6896,0,0.33,0.30744,0.15724
97.039,-109.67,31.84,-0.13307,-1.9109,0.00036303,0.006071,0.00010693,-48.191,-20.363,1.1462,2.9805,0,0.33,0.29508,0.19183
152.13,-228.3,31.819,-0.25921,-2.0186,0.0003221,0.0059966,0.00011054,-47.605,-6.2449,3.2394,-3.8236,0,0.33,0.30416,0.18875
157.59,-233.75,31.815,-0.27186,-2.0445,0.00032841,0.0059607,0.00010668,-47.675,-7.3628,3.9599,-3.9199,0,0.33,0.30416,0.18721
150.14,-227.55,31.817,-0.22025,-2.0159,0.00032759,0.0059959,0.00010193,-47.849,-11.858,3.7419,-2.257,0,0.33,0.30122,0.18873
136.18,-213.33,31.812,-0.23351,-2.0433,0.00033256,0.0059621,9.9725e-05,-47.922,-13.427,4.3928,-2.369,0,0.33,0.30121,0.18718
179.62,-264.28,31.82,-0.20121,-1.9592,0.00032137,0.0061089,0.00010483,-47.703,-8.6131,0.09716,-2.0172,0,0.33,0.30122,0.19182
144.52,-227.82,31.821,-0.2411,-1.9664,0.00031374,0.0061116,0.00011529,-47.459,-5.0854,-0.17833,-3.5422,0,0.33,0.30416,0.19184
136.11,-218.68,31.835,-0.38534,-1.8155,0.00031792,0.0061134,0.00010723,-46.393,10.752,-2.1562,-4.8095,0,0.33,0.31645,0.19337
223.9,-327.34,31.831,-0.34504,-1.8514,0.00032613,0.006125,9.2045e-05,-46.633,10.876,-2.6109,-4.6231,0,0.33,0.31345,0.19335
130.38,-212.04,31.828,-0.38126,-1.7929,0.00031209,0.0061996,0.00011197,-46.327,8.3315,-5.0359,-4.8181,0,0.33,0.31644,0.19492
215.28,-321.88,31.823,-0.3415,-1.822,0.00032145,0.0062106,9.2224e-05,-46.567,10.536,-5.3982,-4.6919,0,0.33,0.31344,0.1949
129.33,-215.78,31.82,-0.26759,-1.9369,0.00031307,0.0061756,0.00011632,-47.139,2.6663,-3.0287,-4.1862,0,0.33,0.3072,0.19339
134.35,-223.73,31.812,-0.26169,-1.9127,0.00031148,0.0062673,0.00011189,-47.072,3.0495,-5.7198,-4.0884,0,0.33,0.30719,0.19494
181.03,-260.15,31.821,-0.30699,-2.0324,0.00033174,0.0059604,0.00010662,-47.422,-2.9489,3.537,-4.2884,0,0.33,0.30721,0.18721
163.85,-241.25,31.824,-0.29353,-2.0081,0.00032485,0.0059968,0.00011167,-47.351,-1.2876,2.9565,-4.3033,0,0.33,0.30721,0.18875
237.93,-337.74,31.834,-0.3501,-1.8804,0.00033146,0.0060642,9.157e-05,-46.701,10.181,-0.16789,-4.3876,0,0.33,0.31345,0.19181
158.67,-243.23,31.838,-0.39026,-1.8382,0.00032515,0.0060525,0.00010078,-46.458,11.883,0.26583,-4.7225,0,0.33,0.31646,0.19182
134.38,-217.19,31.825,-0.27424,-1.9607,0.00031545,0.0061127,0.00011802,-47.209,1.7632,-0.46635,-4.2572,0,0.33,0.30721,0.19184
763.6,-972.38,31.705,-0.43724,-3.0835,0.0031598,0.0061886,5.7723e-05,-50.821,-1.7045,4.2197,-10.564,0,0.33,0.29208,0.14213
669.73,-842.74,31.743,-0.51805,-3.0792,0.002579,0.0061967,6.089e-05,-50.545,0.92713,3.0941,-14.687,0,0.33,0.29511,0.14209
609.16,-825.86,31.813,-0.68229,-3.1768,0.0036653,0.0062194,6.0606e-05,-50.108,5.0524,3.7443,-13.445,0,0.33,0.30129,0.13746
560.53,-766.48,31.816,-0.67389,-3.1285,0.003118,0.0062192,6.3068e-05,-50.048,4.5525,2.5124,-13.15,0,0.33,0.30129,0.13903
550.23,-781.21,31.843,-0.75094,-3.1388,0.0035838,0.0062221,6.2911e-05,-49.742,5.484,3.696,-9.7199,0,0.33,0.30434,0.13757
506.3,-730.04,31.846,-0.74006,-3.0929,0.0030507,0.0062228,6.5197e-05,-49.681,5.2221,2.3915,-9.8078,0,0.33,0.30434,0.13915
490.12,-680.73,31.818,-0.65719,-3.0366,0.0023024,0.0062174,6.7286e-05,-49.909,2.536,1.0767,-12.47,0,0.33,0.30129,0.14221
445.66,-644.83,31.847,-0.71928,-3.0064,0.0022562,0.0062254,6.9631e-05,-49.552,4.0701,0.90374,-9.6819,0,0.33,0.30434,0.14226
392.27,-573.46,31.857,-0.72837,-2.8228,0.0013169,0.0061654,7.5458e-05,-49.048,-0.02161,-0.23914,-4.7883,0,0.33,0.30744,0.14802
481.62,-643.07,31.842,-0.87463,-2.8521,0.0016167,0.0061778,6.789e-05,-48.629,13.624,2.8881,3.2409,0,0.33,0.31353,0.14332
466.85,-633.05,31.844,-0.86109,-2.8154,0.0014233,0.0061638,6.8726e-05,-48.577,13.005,2.4315,2.46,0,0.33,0.31353,0.1449
515.64,-673.02,31.826,-0.92176,-2.7662,0.0013329,0.0061421,6.2586e-05,-48.329,19.747,4.5146,-0.075753,0,0.33,0.31656,0.14351
501.22,-668.03,31.831,-0.90766,-2.7303,0.0011835,0.0061305,6.2947e-05,-48.27,19.384,3.9351,-0.77415,0,0.33,0.31656,0.14516
403.83,-600.03,31.863,-0.76789,-2.9372,0.001937,0.0062224,7.3571e-05,-49.201,4.0062,0.59297,-4.3056,0,0.33,0.30744,0.14344
396.09,-587.12,31.862,-0.75603,-2.8986,0.0016933,0.006206,7.4534e-05,-49.151,2.8534,0.15139,-4.4899,0,0.33,0.30744,0.14496
476.62,-698.36,31.862,-0.80321,-3.0575,0.0029881,0.0062349,6.7813e-05,-49.358,5.1548,3.1351,-3.7065,0,0.33,0.30744,0.13894
522.81,-752.48,31.859,-0.81629,-3.1003,0.0034946,0.0062333,6.5191e-05,-49.41,5.2736,4.4023,-3.2464,0,0.33,0.30743,0.13741
547.55,-701.41,31.82,-0.93613,-2.8022,0.0015142,0.0061582,6.1831e-05,-48.381,19.549,5.1745,0.67616,0,0.33,0.31657,0.14191
509.81,-669.13,31.839,-0.88823,-2.8891,0.001847,0.006193,6.6582e-05,-48.678,13.904,3.4552,4.1745,0,0.33,0.31353,0.14176
418.31,-622.3,31.864,-0.77927,-2.9763,0.0022281,0.0062427,7.2194e-05,-49.252,4.6141,1.1603,-4.2027,0,0.33,0.30744,0.14194
796.21,-1051.4,31.69,-0.3509,-3.0731,0.0041007,0.0061861,5.6036e-05,-51.109,-3.9427,4.6538,-3.4702,0,0.33,0.28906,0.1423
890.05,-1169.2,31.669,-0.081838,-3.1882,0.0076831,0.0062598,5.1236e-05,-52.28,12.368,4.8948,-6.5086,0,0.33,0.27986,0.13896
872.91,-1153.4,31.681,-0.17343,-3.1715,0.007312,0.0062321,5.294e-05,-51.989,3.609,5.0814,-3.0763,0,0.33,0.28288,0.139
929.32,-1222.1,31.661,-0.075829,-3.2479,0.0088589,0.0062722,4.9817e-05,-52.379,13.265,5.4834,-6.1737,0,0.33,0.27988,0.13738
914.45,-1210.8,31.673,-0.16946,-3.2301,0.0084238,0.0062404,5.1398e-05,-52.083,4.3555,5.6145,-2.9887,0,0.33,0.28289,0.13745
823.11,-1067.4,31.683,-0.090794,-3.0726,0.0058327,0.0062592,5.437e-05,-52.084,10.432,4.013,-7.1098,0,0.33,0.27984,0.14209
805.68,-1064.3,31.696,-0.17857,-3.0578,0.0055538,0.006227,5.569e-05,-51.797,1.9796,4.2312,-3.2588,0,0.33,0.28288,0.14211
732.22,-935.87,31.685,-0.013027,-2.8926,0.0035019,0.0062051,5.5765e-05,-51.973,15.109,4.2772,-11.831,0,0.33,0.27682,0.14843
686.95,-899.57,31.552,0.23692,-3.1401,0.0058912,0.0063095,6.0125e-05,-53.025,3.5916,1.0446,-7.406,0,0.33,0.26779,0.14509
728.77,-918.53,31.585,0.15531,-3.1239,0.00544,0.0062818,5.5298e-05,-52.745,17.034,2.2296,-13.428,0,0.33,0.27086,0.14505
709.28,-930.55,31.55,0.24569,-3.1911,0.0067173,0.0063267,5.9088e-05,-53.13,3.6161,0.15544,-6.9626,0,0.33,0.2678,0.14355
750.82,-948.39,31.581,0.16272,-3.1772,0.0062144,0.006298,5.4437e-05,-52.847,17.465,1.4942,-12.938,0,0.33,0.27086,0.1435
760.28,-979.98,31.671,-0.011445,-3.0003,0.0045915,0.006251,5.3691e-05,-52.172,18.12,3.5595,-11.79,0,0.33,0.27687,0.14519
778.78,-1001.5,31.665,-0.0079802,-3.0555,0.0052743,0.0062707,5.2967e-05,-52.268,18.786,3.3321,-11.635,0,0.33,0.27689,0.14358
891.07,-1188,31.64,0.018107,-3.2874,0.009161,0.00631,4.7757e-05,-52.658,22.502,4.3939,-9.2059,0,0.33,0.27692,0.13733
861.3,-1133.5,31.647,0.0096174,-3.2274,0.0079675,0.0062968,4.917e-05,-52.557,21.364,3.9047,-10.002,0,0.33,0.27692,0.13889
767.32,-980.54,31.578,0.17126,-3.2315,0.0071061,0.0063238,5.3636e-05,-52.951,17.678,0.64756,-12.382,0,0.33,0.27086,0.14196
733.2,-964.99,31.548,0.25514,-3.2427,0.0076791,0.0063572,5.8104e-05,-53.238,3.4811,-0.81866,-6.4789,0,0.33,0.2678,0.142
804.46,-1040,31.659,-0.003452,-3.1114,0.0060581,0.006296,5.1937e-05,-52.362,19.507,3.2971,-11.281,0,0.33,0.27691,0.14199
221.26,-333.25,31.656,0.63551,-2.611,0.0028191,0.0062635,9.0991e-05,-53.894,-3.9256,10.233,-0.54425,0,0.33,0.24316,0.15774
400.26,-570.82,31.557,0.42248,-2.8844,0.0040092,0.0062972,7.4596e-05,-53.426,-7.8183,3.1749,1.735,0,0.33,0.25851,0.14999
370.11,-533.84,31.565,0.41759,-2.8457,0.0035307,0.0062819,7.6672e-05,-53.329,-7.7851,3.9386,1.9832,0,0.33,0.25851,0.15153
419.99,-578.41,31.587,0.29226,-2.7961,0.0025278,0.0062244,7.417e-05,-52.589,-5.5921,5.6259,-2.7326,0,0.33,0.26461,0.15613
442.7,-608.32,31.577,0.2929,-2.8372,0.0028572,0.0062369,7.2427e-05,-52.683,-6.7594,4.8627,-2.5302,0,0.33,0.26461,0.15459
334.07,-482.83,31.583,0.41037,-2.7712,0.0027383,0.0062699,8.0353e-05,-53.139,-7.0556,5.3535,2.3505,0,0.33,0.25851,0.15462
324.83,-466.78,31.593,0.40687,-2.735,0.0024137,0.0062619,8.1947e-05,-53.047,-5.9895,5.8869,2.5734,0,0.33,0.25851,0.15617
226.49,-351.63,31.655,0.59299,-2.6342,0.0026589,0.0062445,8.9393e-05,-53.735,-2.6707,9.8219,1.6855,0,0.33,0.24622,0.15774
279.23,-386.1,31.654,0.43539,-2.5806,0.0015947,0.0062065,8.9625e-05,-52.898,-0.3258,6.8696,5.0217,0,0.33,0.25547,0.16234
278.26,-390.13,31.642,0.44176,-2.6131,0.0017638,0.0062173,8.8794e-05,-52.988,-1.145,7.1956,4.8649,0,0.33,0.25547,0.1608
265.9,-366.05,31.674,0.48221,-2.5692,0.0016853,0.0061999,9.0676e-05,-53.098,0.8359,7.4064,5.8325,0,0.33,0.25243,0.16234
264.77,-370.87,31.66,0.48898,-2.6009,0.0018602,0.0062107,8.98e-05,-53.186,0.29171,7.7758,5.5553,0,0.33,0.25243,0.16079
283.66,-408.62,31.617,0.45268,-2.679,0.0022042,0.0062506,8.7117e-05,-53.166,-2.2184,6.8948,4.2321,0,0.33,0.25547,0.15771
262.51,-382.39,31.632,0.5006,-2.6651,0.0023151,0.0062479,8.8702e-05,-53.367,-0.74748,7.8597,4.6138,0,0.33,0.25244,0.1577
403.69,-553.71,31.597,0.29079,-2.7558,0.0022371,0.006224,7.5852e-05,-52.495,-4.307,6.3615,-2.9422,0,0.33,0.26461,0.15768
299.52,-424.65,31.628,0.39282,-2.631,0.001708,0.0062335,8.6282e-05,-52.777,-3.1125,6.7728,2.8788,0,0.33,0.25851,0.1608
298.94,-419.18,31.639,0.38672,-2.5971,0.0015449,0.0062258,8.7278e-05,-52.684,-2.2089,6.5653,2.9357,0,0.33,0.25851,0.16235
311.84,-447.68,31.604,0.40259,-2.6996,0.0021383,0.0062642,8.3859e-05,-52.957,-5.0095,6.3786,2.6577,0,0.33,0.25851,0.15771
385.04,-518.57,31.805,-0.19607,-2.3173,0.00080293,0.005985,7.4301e-05,-49.919,-11.286,4.1154,0.24717,0,0.33,0.28894,0.16713
341.99,-473.95,31.797,-0.25754,-2.3471,0.00067175,0.0059969,7.2169e-05,-49.664,-17.46,3.5792,0.37571,0,0.33,0.29195,0.16715
401.07,-543.11,31.795,-0.088023,-2.3881,0.0010843,0.0060271,7.5811e-05,-50.592,-1.2739,5.5971,-3.7618,0,0.33,0.28295,0.16392
405.06,-541.62,31.785,-0.026318,-2.4025,0.0011213,0.006051,7.3484e-05,-50.896,6.7124,5.5905,-7.1208,0,0.33,0.27983,0.16378
352.48,-480.73,31.799,-0.022174,-2.3255,0.00094982,0.0060481,7.7753e-05,-50.729,6.8946,4.1911,-7.0113,0,0.33,0.27983,0.16688
355.73,-491.57,31.808,-0.079778,-2.3104,0.00092517,0.0060193,7.9938e-05,-50.427,-0.35394,4.0612,-3.8525,0,0.33,0.28295,0.16702
276.47,-382.07,31.8,0.040301,-2.1847,0.00067813,0.0060286,7.9645e-05,-50.553,13.948,3.4596,-9.184,0,0.33,0.27677,0.17477
283.89,-391.88,31.795,0.038527,-2.218,0.00072466,0.006031,7.8012e-05,-50.635,14.656,3.2455,-9.5962,0,0.33,0.27677,0.17324
312.17,-426.28,31.71,0.14717,-2.4484,0.0010561,0.0060983,7.0608e-05,-51.374,18.853,4.8814,-12.85,0,0.33,0.2707,0.16863
322.45,-434.62,31.681,0.20426,-2.4908,0.0011247,0.0061297,7.9774e-05,-51.639,9.4515,5.1766,-8.3268,0,0.33,0.26767,0.16849
302.49,-414.99,31.717,0.14525,-2.4115,0.00097057,0.0060898,7.1582e-05,-51.285,18.504,4.7921,-12.585,0,0.33,0.27069,0.17019
313.23,-425.49,31.688,0.2012,-2.4539,0.0010288,0.0061188,8.0557e-05,-51.544,9.2183,5.1955,-8.1002,0,0.33,0.26764,0.17011
307.24,-424.02,31.787,0.036323,-2.2871,0.00083759,0.0060539,7.4676e-05,-50.802,15.522,3.2478,-10.487,0,0.33,0.27677,0.17016
321.75,-441.76,31.783,0.035805,-2.323,0.00090274,0.0060642,7.316e-05,-50.885,15.808,3.6937,-10.844,0,0.33,0.27677,0.16862
385.47,-519.4,31.762,0.035518,-2.4363,0.0011591,0.0060811,6.8216e-05,-51.129,16.172,5.8331,-11.336,0,0.33,0.27677,0.16399
333.94,-451.23,31.672,0.20763,-2.528,0.0012322,0.006147,7.8481e-05,-51.727,9.5299,5.5065,-8.4783,0,0.33,0.26769,0.1669
322.22,-443.24,31.702,0.14952,-2.4861,0.0011521,0.0061133,6.944e-05,-51.462,19.033,5.279,-13.101,0,0.33,0.27071,0.16707
339.36,-462.69,31.777,0.035589,-2.3598,0.00097614,0.0060803,7.1618e-05,-50.966,16.081,4.4071,-11.086,0,0.33,0.27677,0.16708
227.74,-331.46,31.749,0.5545,-2.4542,0.0015381,0.0061791,9.5089e-05,-53.202,-0.80616,7.3374,3.3002,0,0.33,0.24625,0.167
279.19,-380.99,31.665,0.42848,-2.5484,0.0014524,0.0062031,9.0648e-05,-52.807,0.06474,6.5133,5.1544,0,0.33,0.25547,0.16389
269.49,-363.33,31.686,0.47526,-2.5378,0.0015359,0.0061948,9.1482e-05,-53.009,0.99797,7.0138,6.1019,0,0.33,0.25243,0.16388
271.53,-354.71,31.709,0.46259,-2.4751,0.0012857,0.0061859,9.3434e-05,-52.832,0.8055,6.3006,6.5525,0,0.33,0.25243,0.16697
277.07,-369.76,31.687,0.41607,-2.4843,0.0012133,0.0061972,9.2694e-05,-52.623,-0.062422,5.9717,5.4157,0,0.33,0.25547,0.16698
274.6,-360.36,31.707,0.35245,-2.3674,0.00084439,0.0061319,9.3861e-05,-52.017,-2.21,6.071,3.5636,0,0.33,0.2585,0.17316
271.69,-351.81,31.716,0.35078,-2.3358,0.00078764,0.006113,9.4345e-05,-51.929,-2.6239,6.428,3.708,0,0.33,0.2585,0.17471
311.33,-422.84,31.677,0.25602,-2.4592,0.0010087,0.0061564,8.7143e-05,-51.778,0.9339,5.4196,-3.0745,0,0.33,0.26458,0.17008
319.13,-433.66,31.668,0.25995,-2.4947,0.0011033,0.0061705,8.6194e-05,-51.863,1.1548,5.323,-3.2879,0,0.33,0.26459,0.16852
287.34,-390.43,31.679,0.36324,-2.4644,0.001077,0.006198,9.1466e-05,-52.298,-1.3697,5.5514,3.2098,0,0.33,0.2585,0.16853
282.63,-380.51,31.688,0.35867,-2.4317,0.00098911,0.00618,9.243e-05,-52.201,-1.5328,5.5723,3.2825,0,0.33,0.2585,0.17007
294.28,-410.35,31.65,0.3803,-2.5636,0.0014073,0.0062238,8.8577e-05,-52.588,-1.7301,6.2958,2.9447,0,0.33,0.25851,0.16389
330.26,-449.7,31.66,0.26443,-2.5304,0.0012086,0.006188,8.479e-05,-51.948,1.2285,5.4635,-3.4085,0,0.33,0.26459,0.16697
289.2,-397.14,31.67,0.36844,-2.4973,0.001176,0.0062201,9.0757e-05,-52.395,-1.3738,5.7136,3.082,0,0.33,0.2585,0.16698
122.94,-190.77,31.83,-0.15933,-1.9951,0.00044521,0.005942,8.2273e-05,-48.9,-23.27,4.436,2.3857,0,0.33,0.29194,0.1826
210,-297.79,31.841,-0.11116,-1.9623,0.00049283,0.0059821,8.9701e-05,-49.144,-13.594,4.2166,0.48669,0,0.33,0.28891,0.18259
250.46,-337,31.85,0.043897,-1.9309,0.00048281,0.006045,9.5028e-05,-49.718,2.8841,5.3878,-4.3455,0,0.33,0.27988,0.18556
228.94,-315.57,31.855,0.00050408,-1.9099,0.00047821,0.0060413,9.9044e-05,-49.467,-1.868,5.0066,-2.7741,0,0.33,0.28292,0.18561
247.72,-344.75,31.844,-0.021367,-1.9703,0.00051581,0.0060444,9.5371e-05,-49.628,-2.2929,4.0849,-2.9078,0,0.33,0.28295,0.18251
265.13,-363.31,31.839,0.023722,-1.9912,0.00052132,0.0060481,9.2207e-05,-49.889,2.5986,4.2118,-4.7263,0,0.33,0.27989,0.18245
277.91,-382.4,31.804,0.043076,-2.1521,0.00063867,0.0060328,8.0881e-05,-50.475,12.95,3.878,-8.7179,0,0.33,0.27677,0.1763
307.79,-410.75,31.757,0.21563,-2.2056,0.00065612,0.0060308,8.3422e-05,-50.871,4.486,7.7463,-5.7862,0,0.33,0.26754,0.18129
341.35,-443.7,31.775,0.16114,-2.1676,0.00062971,0.0060387,7.6672e-05,-50.667,11.967,6.7167,-8.6079,0,0.33,0.27067,0.18108
308.29,-415.06,31.745,0.20932,-2.2394,0.00068814,0.0060401,8.2763e-05,-50.96,4.8183,7.5587,-6.1852,0,0.33,0.26754,0.17974
335.16,-440.29,31.765,0.15468,-2.201,0.00065776,0.0060445,7.5839e-05,-50.754,12.968,6.4632,-9.2787,0,0.33,0.27067,0.17953
293.7,-393.8,31.821,0.060851,-2.0576,0.0005544,0.0060505,8.3978e-05,-50.237,9.4989,4.4491,-7.5836,0,0.33,0.27678,0.18085
289.17,-390.85,31.815,0.053423,-2.0887,0.00057786,0.0060475,8.3028e-05,-50.318,10.538,4.3691,-7.9643,0,0.33,0.27677,0.17933
275.88,-363.7,31.84,0.087891,-1.9664,0.00049485,0.0060556,8.7366e-05,-49.981,8.9441,5.7601,-6.4126,0,0.33,0.27678,0.18546
336.61,-436.47,31.784,0.16846,-2.1348,0.00060346,0.0060422,7.7818e-05,-50.579,11.282,7.102,-8.0868,0,0.33,0.27066,0.18262
303.07,-402.27,31.768,0.2222,-2.1724,0.00062592,0.0060333,8.4333e-05,-50.781,4.505,7.9659,-5.46,0,0.33,0.26754,0.18284
296.46,-394.51,31.826,0.069463,-2.0268,0.00053372,0.006059,8.4819e-05,-50.155,8.7373,4.7715,-7.1371,0,0.33,0.27678,0.18238
227.98,-261.42,31.834,0.41451,-2.0963,0.00054007,0.0061056,0.00010692,-51.376,-1.3198,7.5477,7.1159,0,0.33,0.25541,0.18707
219.68,-266.2,31.813,0.37301,-2.0981,0.00052094,0.0061126,0.00010704,-51.202,-1.5809,7.448,4.2579,0,0.33,0.25838,0.18711
213.5,-261.95,31.823,0.37374,-2.0711,0.00050358,0.0061381,0.00010987,-51.105,-0.5175,6.377,4.2013,0,0.33,0.2584,0.18866
264.94,-341.57,31.727,0.3505,-2.3045,0.00073943,0.0060997,9.479e-05,-51.84,-3.2659,6.9633,3.7683,0,0.33,0.2585,0.17625
260.84,-357.97,31.75,0.26538,-2.217,0.00064,0.006044,9.0435e-05,-51.106,-3.052,8.1402,-2.0289,0,0.33,0.26448,0.18127
267.73,-370.16,31.738,0.25946,-2.25,0.00067286,0.0060535,8.9414e-05,-51.2,-2.8907,7.8768,-2.1225,0,0.33,0.26449,0.17971
252.93,-322.06,31.75,0.3549,-2.2428,0.00065938,0.006086,9.6005e-05,-51.656,-4.1338,7.8735,3.9279,0,0.33,0.25849,0.17935
